,husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,nwifeinc,inlf,hrwage
4895,49,1.0,600,12,0,0,40,0,485.0,51,0,12,0,0.0,55000,31,33,0,40,29.78,1,12.125
4896,44,1.0,271,4,0,1,38,1,214.0,36,0,11,1,0.0,17500,34,19,0,40,6.372000000000001,1,5.35
4897,37,0.0,630,16,0,0,65,0,40.0,36,0,12,0,0.0,27500,15,18,1,8,25.42,1,5.0
4900,40,1.0,620,18,0,0,60,0,500.0,37,0,14,0,0.0,32500,16,17,0,35,6.5,1,14.28571
4904,32,0.0,100,12,0,1,30,1,140.0,29,0,10,1,0.0,13750,14,13,0,35,6.47,1,4.0
4906,23,0.0,375,14,0,0,45,0,275.0,22,0,13,0,0.0,27500,3,3,0,40,13.2,1,6.875
4907,43,1.0,600,11,1,0,40,1,450.0,42,1,12,0,1.0,55000,26,24,0,40,31.6,1,11.25
4909,61,0.0,150,13,0,0,25,0,191.0,52,0,12,0,0.0,45000,42,34,0,30,35.068000000000005,1,6.366667
4912,34,0.0,300,12,0,0,50,1,100.0,32,0,12,0,0.0,32500,16,14,0,12,27.3,1,8.333333
4913,40,1.0,400,12,1,0,8,0,250.0,42,1,12,0,0.0,17500,22,24,1,40,4.5,1,6.25
4915,36,0.0,154,18,0,0,45,0,420.0,43,0,13,0,0.0,112500,12,24,0,40,90.66,1,10.5
4916,45,0.0,640,12,0,0,40,1,692.0,26,0,18,0,0.0,3000,27,2,0,45,0.0,1,15.37778
4918,44,0.0,1000,16,0,0,50,1,560.0,43,0,16,0,0.0,112500,22,21,0,40,83.38,1,14.0
4919,55,0.0,315,15,0,0,50,0,283.0,54,0,12,0,0.0,32500,34,36,0,56,17.784000000000002,1,5.053571
4922,42,0.0,700,18,0,0,38,0,558.0,39,0,16,0,0.0,67500,18,17,1,40,38.484,1,13.95
4923,44,1.0,700,16,0,0,45,1,250.0,37,0,16,0,0.0,22500,22,15,0,35,9.5,1,7.142857000000001
4925,31,0.0,98,15,0,0,15,0,519.0,28,0,16,0,0.0,32500,10,6,0,40,5.5120000000000005,1,12.975
4926,41,0.0,500,12,0,0,50,1,375.0,36,0,12,0,0.0,0,23,18,0,40,0.0,1,9.375
4928,42,0.0,500,15,0,0,65,1,225.0,37,0,12,0,0.0,55000,21,19,0,32,43.3,1,7.03125
4940,39,0.0,420,14,0,0,70,0,200.0,29,0,12,0,0.0,27500,19,11,1,35,17.1,1,5.714286
4941,43,0.0,500,16,0,0,40,1,211.0,42,0,12,0,0.0,112500,21,24,0,24,101.52799999999999,1,8.791667
4943,41,0.0,1250,16,0,1,40,0,850.0,35,0,16,0,0.0,112500,19,13,1,40,68.3,1,21.25
4944,22,0.0,200,12,0,1,40,0,175.0,23,0,10,1,0.0,11500,4,7,0,40,2.4,1,4.375
4950,40,0.0,552,12,0,0,48,1,225.0,35,0,12,0,0.0,55000,22,17,0,40,43.3,1,5.625
4953,56,0.0,720,12,0,0,40,0,284.0,51,0,12,0,0.0,27500,38,33,0,40,12.732000000000001,1,7.1
4960,33,0.0,960,16,0,0,50,0,327.0,27,0,14,0,0.0,55000,11,7,0,40,37.996,1,8.175
4967,58,1.0,750,18,0,0,40,0,325.0,55,0,18,0,0.0,55000,34,31,0,40,38.1,1,8.125
4969,43,0.0,425,12,0,0,40,1,410.0,41,0,13,0,0.0,45000,25,22,0,40,23.68,1,10.25
4970,55,0.0,1923,15,0,0,52,0,500.0,56,0,13,0,0.0,55000,34,37,0,35,29.0,1,14.28571
4974,53,0.0,1000,12,0,0,0,1,100.0,42,0,13,0,0.0,32500,35,23,0,40,27.3,1,2.5
4975,51,0.0,470,14,0,0,40,0,440.0,44,0,13,0,0.0,37500,31,25,0,40,14.62,1,11.0
4979,21,0.0,230,12,0,0,43,0,237.0,20,0,12,0,0.0,11500,3,2,0,40,0.0,1,5.925
4983,36,1.0,900,16,0,0,60,1,360.0,35,0,16,0,1.0,112500,14,13,0,27,93.78,1,13.333329999999998
4984,46,0.0,700,16,0,0,40,1,150.0,46,0,16,0,0.0,32500,24,24,0,15,24.7,1,10.0
4988,43,0.0,100,14,0,1,20,0,600.0,45,0,18,0,1.0,32500,23,21,0,25,1.3,1,24.0
4991,44,0.0,575,12,0,0,73,1,214.0,36,0,12,0,0.0,37500,26,18,0,40,26.372,1,5.35
4995,43,0.0,385,16,0,0,40,1,543.0,40,0,18,0,0.0,55000,21,16,0,40,26.764,1,13.575
4998,30,1.0,500,16,1,0,48,0,248.0,28,1,15,0,0.0,32500,8,7,1,40,19.604,1,6.2
5002,59,0.0,461,12,0,0,40,0,229.0,53,0,12,0,0.0,32500,41,35,0,35,20.592,1,6.542857
5003,46,1.0,1150,18,0,0,35,1,600.0,43,0,18,0,1.0,112500,22,19,0,25,81.3,1,24.0
5004,41,0.0,513,13,0,0,50,1,546.0,41,0,12,0,0.0,55000,22,23,0,40,26.608,1,13.65
5005,33,0.0,800,16,0,0,40,0,900.0,27,0,16,0,0.0,67500,11,5,0,50,20.7,1,18.0
5007,40,1.0,400,17,0,0,40,0,500.0,37,0,18,0,1.0,67500,17,13,1,40,41.5,1,12.5
5009,38,0.0,393,12,0,0,40,0,130.0,29,0,12,0,0.0,22500,20,11,1,40,15.74,1,3.25
5013,34,0.0,500,12,0,0,50,0,240.0,32,0,14,0,0.0,32500,16,12,1,28,20.02,1,8.571428
5014,30,0.0,680,12,0,0,35,0,350.0,32,0,12,0,0.0,55000,12,14,0,40,36.8,1,8.75
5015,31,0.0,1923,18,0,0,40,0,865.0,36,0,16,0,0.0,112500,7,14,1,35,67.52,1,24.71428
5016,51,1.0,700,18,0,0,60,0,475.0,52,0,12,0,1.0,67500,27,34,0,40,42.8,1,11.875
5019,33,0.0,700,17,1,0,40,0,480.0,33,1,16,0,0.0,27500,10,11,0,45,2.54,1,10.66667
5020,49,0.0,1154,18,0,0,40,1,284.0,42,0,12,0,0.0,67500,25,24,0,40,52.732,1,7.1
5022,45,0.0,600,12,0,0,55,1,312.0,39,0,12,0,0.0,45000,27,21,0,40,28.776,1,7.8
5023,39,0.0,300,12,0,0,70,1,175.0,36,0,13,0,0.0,22500,21,17,0,16,13.4,1,10.9375
5024,27,0.0,320,12,0,0,40,0,356.0,38,0,12,0,0.0,45000,9,20,0,40,26.488000000000003,1,8.9
5027,45,1.0,400,12,0,0,40,1,256.0,42,0,12,0,1.0,27500,27,24,0,28,14.187999999999999,1,9.142858
5029,52,0.0,907,14,0,0,40,1,1000.0,50,0,12,0,0.0,67500,32,32,0,40,15.5,1,25.0
5032,32,0.0,430,12,0,0,40,0,356.0,33,0,14,0,1.0,37500,14,13,1,40,18.988,1,8.9
5033,32,0.0,430,12,0,0,40,0,356.0,33,0,14,0,1.0,37500,14,13,1,40,18.988,1,8.9
5037,50,0.0,471,11,0,0,60,0,400.0,44,0,12,0,0.0,37500,33,26,0,84,16.7,1,4.7619050000000005
5038,39,0.0,615,12,0,0,60,1,150.0,30,0,12,0,0.0,32500,21,12,0,25,24.7,1,6.0
5039,43,0.0,280,12,0,0,70,1,280.0,40,0,9,0,0.0,27500,25,25,0,40,12.94,1,7.0
5043,32,0.0,190,12,0,0,40,0,240.0,32,0,12,0,0.0,37500,14,14,1,40,25.02,1,6.0
5047,40,0.0,300,12,0,0,40,1,170.0,34,0,12,0,0.0,13750,22,16,0,40,4.91,1,4.25
5051,33,0.0,200,12,0,1,20,1,60.0,40,0,12,1,0.0,8750,15,22,0,56,5.63,1,1.0714290000000002
5052,37,0.0,520,18,1,0,40,0,362.0,36,1,16,0,0.0,3000,13,14,1,40,0.0,1,9.05
5054,28,0.0,750,16,0,0,40,0,225.0,27,0,16,0,0.0,55000,6,5,1,24,43.3,1,9.375
5055,37,0.0,360,12,0,0,40,0,288.0,30,0,14,0,0.0,55000,19,10,0,40,40.024,1,7.2
5057,27,0.0,476,12,0,0,40,0,240.0,27,0,12,0,0.0,45000,9,9,0,40,32.52,1,6.0
5058,49,1.0,88,9,0,1,40,1,395.0,34,0,12,0,0.0,37500,34,16,0,40,16.96,1,9.875
5062,55,0.0,360,12,0,0,40,1,612.0,45,0,12,0,0.0,55000,37,27,0,40,23.176,1,15.3
5063,41,1.0,540,16,1,0,40,1,220.0,38,1,12,0,0.0,17500,19,20,0,40,6.06,1,5.5
5065,33,0.0,400,16,0,0,40,1,300.0,30,0,14,0,0.0,32500,11,10,0,40,16.9,1,7.5
5066,36,1.0,520,16,0,0,40,0,329.0,32,0,17,0,0.0,55000,14,9,1,16,37.891999999999996,1,20.5625
5067,36,1.0,520,16,0,0,40,0,329.0,32,0,17,0,0.0,55000,14,9,1,16,37.891999999999996,1,20.5625
5071,35,1.0,597,13,0,0,45,1,420.0,32,0,12,0,1.0,55000,16,14,0,40,33.16,1,10.5
5072,24,0.0,500,13,0,0,40,0,184.0,28,0,12,0,0.0,27500,5,10,1,40,17.932000000000002,1,4.6
5075,38,0.0,450,18,1,0,40,0,200.0,30,1,15,0,0.0,27500,14,9,1,40,17.1,1,5.0
5079,27,0.0,460,13,0,0,0,0,500.0,25,0,17,0,0.0,55000,8,2,0,40,29.0,1,12.5
5082,33,0.0,1200,12,0,0,58,1,220.0,31,0,15,0,0.0,55000,15,10,0,40,43.56,1,5.5
5085,43,0.0,400,18,0,0,40,1,400.0,47,0,16,0,1.0,45000,19,25,0,40,24.2,1,10.0
5087,29,0.0,325,16,0,0,40,0,450.0,27,0,16,0,0.0,45000,7,5,0,40,21.6,1,11.25
5088,31,0.0,372,12,0,0,48,0,275.0,25,0,14,0,0.0,37500,13,5,1,35,23.2,1,7.857142999999999
5089,31,1.0,602,12,0,0,54,1,304.0,33,0,12,0,0.0,45000,13,15,0,50,29.191999999999997,1,6.08
5092,46,0.0,827,16,0,0,55,1,600.0,44,0,12,0,0.0,0,24,26,0,40,0.0,1,15.0
5095,29,1.0,540,13,1,0,40,0,200.0,28,1,12,0,0.0,32500,10,10,0,25,22.1,1,8.0
5096,48,1.0,706,12,0,0,45,0,385.0,46,0,12,0,0.0,67500,30,28,0,45,47.48,1,8.555555
5098,44,0.0,200,12,0,0,0,0,210.0,55,0,9,0,0.0,0,26,40,0,40,0.0,1,5.25
5099,43,1.0,600,12,0,0,40,1,36.0,42,0,13,0,0.0,32500,25,23,0,7,30.628,1,5.142857
5100,32,0.0,673,16,0,0,60,0,128.0,33,0,12,0,0.0,3000,10,15,1,16,0.0,1,8.0
5102,38,0.0,1200,15,0,0,0,0,900.0,32,0,12,0,0.0,112500,17,14,0,40,65.7,1,22.5
5103,49,1.0,890,12,0,0,60,0,100.0,48,0,12,0,1.0,45000,31,30,0,20,39.8,1,5.0
5104,26,0.0,460,16,0,0,42,0,85.0,26,0,16,0,0.0,17500,4,4,1,16,13.08,1,5.3125
5106,22,0.0,167,14,0,0,38,0,154.0,18,0,12,0,0.0,11500,2,0,1,32,3.492,1,4.8125
5107,31,0.0,361,12,0,0,50,0,190.0,30,0,12,0,0.0,13750,13,12,1,35,3.87,1,5.428571
5108,38,0.0,400,14,0,0,40,1,250.0,38,0,14,0,0.0,112500,18,18,0,40,99.5,1,6.25
5111,50,0.0,200,12,0,0,21,0,93.0,50,0,12,0,0.0,11500,32,32,0,24,6.664,1,3.875
5112,65,0.0,72,12,0,0,15,0,65.0,59,0,11,0,0.0,13750,47,42,0,12,10.37,1,5.4166669999999995
5121,36,1.0,456,13,0,0,52,1,160.0,35,0,12,0,1.0,32500,17,17,0,20,24.18,1,8.0
5129,23,0.0,338,12,0,0,40,0,240.0,20,0,10,0,0.0,17500,5,4,1,40,5.02,1,6.0
5133,29,0.0,515,14,0,0,55,0,250.0,29,0,14,0,0.0,37500,9,9,0,40,24.5,1,6.25
5134,28,0.0,420,16,0,0,50,0,175.0,23,0,15,0,0.0,37500,6,2,1,35,28.4,1,5.0
5136,38,0.0,220,10,0,0,40,1,185.0,32,0,12,0,0.0,17500,22,14,0,35,7.88,1,5.285714
5137,56,0.0,750,17,0,0,40,0,275.0,54,0,16,0,0.0,45000,33,32,0,40,30.7,1,6.875
5138,31,0.0,500,16,0,0,66,0,600.0,32,0,16,0,0.0,55000,9,10,0,40,23.8,1,15.0
5143,40,0.0,100,10,0,0,48,0,200.0,37,0,12,0,0.0,3000,24,19,1,40,0.0,1,5.0
5144,51,1.0,640,12,0,0,40,0,228.0,50,0,12,0,0.0,67500,33,32,0,25,55.644,1,9.12
5145,33,0.0,520,12,0,0,40,1,200.0,42,0,12,0,0.0,27500,15,24,0,40,17.1,1,5.0
5146,38,0.0,1000,18,0,0,50,0,1000.0,31,0,18,0,0.0,55000,14,7,0,50,3.0,1,20.0
5147,39,1.0,443,11,0,0,40,0,443.0,38,0,12,0,1.0,45000,22,20,1,40,21.964000000000002,1,11.075
5151,45,1.0,680,16,1,0,40,1,520.0,49,1,14,0,1.0,67500,23,29,0,40,40.46,1,13.0
5153,31,0.0,330,12,0,0,55,0,54.0,26,0,12,0,0.0,13750,13,8,1,36,10.942,1,1.5
5155,34,0.0,600,12,0,0,40,0,175.0,31,0,12,0,0.0,45000,16,13,1,25,35.9,1,7.0
5156,55,0.0,800,18,0,0,50,1,125.0,39,0,17,0,0.0,45000,31,16,0,40,38.5,1,3.125
5159,43,0.0,540,12,0,0,40,0,110.0,48,0,9,0,0.0,11500,25,33,0,32,5.78,1,3.4375
5161,42,0.0,311,16,0,0,70,0,220.0,35,0,12,0,0.0,27500,20,17,1,32,16.06,1,6.875
5164,45,0.0,617,12,0,0,40,1,400.0,41,0,14,0,1.0,45000,27,21,0,40,24.2,1,10.0
5165,44,1.0,558,12,0,0,50,1,250.0,38,0,12,0,0.0,45000,26,20,0,30,32.0,1,8.333333
5166,43,0.0,865,15,0,0,45,1,654.0,45,0,18,0,1.0,67500,22,21,0,45,33.492,1,14.53333
5168,26,0.0,400,12,0,0,60,0,200.0,31,0,12,0,0.0,22500,8,13,0,35,12.1,1,5.714286
5169,50,0.0,320,9,0,0,40,0,450.0,51,0,12,0,1.0,37500,35,33,0,50,14.1,1,9.0
5170,55,0.0,329,14,0,0,32,1,720.0,48,0,18,0,1.0,45000,35,24,0,45,7.56,1,16.0
5172,41,0.0,800,17,0,0,45,0,63.0,41,0,14,0,0.0,37500,18,21,1,12,34.224000000000004,1,5.25
5173,43,0.0,999,18,0,0,45,0,1119.0,44,0,18,0,0.0,112500,19,20,0,45,54.312,1,24.866670000000003
5179,29,0.0,210,8,0,1,38,0,210.0,27,0,9,1,0.0,8750,15,12,1,40,0.0,1,5.25
5181,38,0.0,320,10,0,1,40,1,42.0,39,0,12,1,0.0,17500,22,21,0,8,15.315999999999999,1,5.25
5184,34,0.0,280,12,0,0,40,0,90.0,33,0,12,0,0.0,17500,16,15,1,20,12.82,1,4.5
5197,56,0.0,1250,18,0,0,40,0,400.0,50,0,12,0,0.0,3000,32,32,0,40,0.0,1,10.0
5199,23,0.0,420,12,0,0,58,0,128.0,20,0,13,0,0.0,22500,5,1,0,30,15.844000000000001,1,4.266667
5201,42,0.0,420,13,1,0,50,1,580.0,42,1,16,0,0.0,37500,23,20,0,40,7.34,1,14.5
5206,41,0.0,320,12,0,0,40,1,360.0,43,0,12,0,0.0,32500,23,25,0,45,13.78,1,8.0
5208,23,0.0,300,8,0,0,30,0,86.0,21,0,12,0,0.0,8750,9,3,0,25,4.2780000000000005,1,3.44
5209,30,1.0,650,12,0,0,32,0,470.0,30,0,12,0,0.0,55000,12,12,1,50,30.56,1,9.4
5215,39,0.0,400,12,0,0,45,1,327.0,37,0,12,0,0.0,37500,21,19,0,40,20.496,1,8.175
5216,36,0.0,750,16,0,0,60,0,250.0,36,0,16,0,0.0,32500,14,14,0,40,19.5,1,6.25
5217,57,0.0,850,14,0,0,40,0,250.0,51,0,12,0,0.0,67500,37,33,0,35,54.5,1,7.142857000000001
5218,43,0.0,650,12,0,0,40,1,300.0,32,0,12,0,0.0,3000,25,14,0,25,0.0,1,12.0
5224,36,0.0,428,12,0,0,38,0,600.0,36,0,12,0,1.0,55000,18,18,0,35,23.8,1,17.14286
5225,25,0.0,320,12,0,0,40,0,340.0,23,0,12,0,0.0,17500,7,5,1,40,0.0,1,8.5
5226,46,0.0,923,18,0,0,50,1,350.0,42,0,14,0,0.0,55000,22,22,0,40,36.8,1,8.75
5232,55,0.0,1000,18,0,0,48,0,350.0,54,0,12,0,0.0,67500,31,36,0,40,49.3,1,8.75
5234,41,0.0,325,12,0,0,45,1,400.0,39,0,12,0,0.0,45000,23,21,0,40,24.2,1,10.0
5235,28,0.0,450,9,0,0,40,0,270.0,27,0,12,0,0.0,22500,13,9,1,40,8.46,1,6.75
5236,47,0.0,440,10,1,0,84,1,180.0,47,1,12,0,0.0,8750,31,29,0,50,0.0,1,3.6
5237,34,1.0,400,12,0,0,40,1,212.0,33,0,11,0,1.0,17500,16,16,0,25,6.476,1,8.48
5238,33,0.0,310,18,0,0,99,0,228.0,31,0,16,0,0.0,32500,9,9,0,35,20.644000000000002,1,6.514286
5242,27,0.0,576,18,0,0,40,0,520.0,26,0,16,0,0.0,45000,3,4,0,40,17.96,1,13.0
5243,32,0.0,625,16,0,0,48,0,500.0,30,0,16,0,0.0,55000,10,8,1,40,29.0,1,12.5
5244,36,0.0,900,16,0,0,42,0,1170.0,40,0,17,0,0.0,3000,14,17,0,50,0.0,1,23.4
5245,31,0.0,605,16,0,0,40,1,605.0,31,0,14,0,0.0,67500,9,11,0,40,36.04,1,15.125
5248,44,1.0,640,10,0,1,50,1,225.0,42,0,12,0,1.0,55000,28,24,0,15,43.3,1,15.0
5249,41,0.0,292,12,0,0,40,1,240.0,38,0,12,0,0.0,27500,23,20,0,40,15.02,1,6.0
5250,31,0.0,228,12,1,0,35,0,206.0,28,1,12,0,0.0,13750,13,10,0,40,3.0380000000000003,1,5.15
5251,47,0.0,600,13,0,1,40,1,350.0,45,0,12,1,0.0,55000,28,27,0,40,36.8,1,8.75
5253,37,0.0,800,14,0,0,60,0,500.0,29,0,12,0,0.0,27500,17,11,0,40,1.5,1,12.5
5254,33,1.0,439,13,0,0,40,1,131.0,26,0,15,0,0.0,27500,14,5,0,20,20.688000000000002,1,6.55
5255,27,0.0,383,16,0,0,38,0,357.0,35,0,12,0,0.0,37500,5,17,0,35,18.936,1,10.2
5257,47,0.0,615,12,0,0,50,0,350.0,41,0,12,0,0.0,55000,29,23,1,40,36.8,1,8.75
5258,26,0.0,359,16,0,0,55,0,609.0,26,0,14,0,0.0,45000,4,6,0,40,13.332,1,15.225
5259,33,0.0,250,16,0,0,40,0,90.0,30,0,14,0,0.0,17500,11,10,1,20,12.82,1,4.5
5260,42,0.0,900,13,0,0,45,1,258.0,38,0,12,0,0.0,37500,23,20,0,40,24.084,1,6.45
5263,40,1.0,1000,16,0,0,40,1,600.0,40,0,18,0,0.0,37500,18,16,0,40,6.3,1,15.0
5264,57,0.0,341,12,0,0,46,0,125.0,53,0,7,0,0.0,17500,39,40,0,25,11.0,1,5.0
5270,37,0.0,350,14,0,0,25,1,200.0,43,0,12,0,0.0,3000,17,25,0,30,0.0,1,6.6666669999999995
5272,43,0.0,600,12,0,0,50,0,400.0,43,0,10,0,0.0,45000,25,27,0,66,24.2,1,6.060606
5277,38,0.0,360,12,1,0,40,1,170.0,33,1,12,0,0.0,37500,20,15,0,40,28.66,1,4.25
5279,42,1.0,899,14,0,0,70,0,25.0,38,0,12,0,0.0,22500,22,20,1,6,21.2,1,4.1666669999999995
5284,32,0.0,404,18,0,0,40,0,1154.0,34,0,16,0,0.0,55000,8,12,0,45,0.0,1,25.64444
5285,42,0.0,50,12,0,0,15,0,615.0,43,0,13,0,1.0,45000,24,24,0,40,13.02,1,15.375
5293,29,0.0,700,14,1,0,73,0,320.0,26,1,14,0,0.0,45000,9,6,1,35,28.36,1,9.142858
5295,26,0.0,320,16,0,0,40,0,346.0,25,0,16,0,0.0,32500,4,3,0,40,14.508,1,8.65
5296,27,1.0,584,12,0,0,40,0,450.0,25,0,14,0,1.0,55000,9,5,0,40,31.6,1,11.25
5297,29,0.0,180,12,0,0,40,0,300.0,27,0,12,0,0.0,8750,11,9,1,40,0.0,1,7.5
5298,34,0.0,1400,18,0,0,45,0,700.0,31,0,17,0,0.0,3000,10,8,1,12,0.0,1,58.333330000000004
5299,44,0.0,350,12,1,0,25,1,184.0,45,1,12,0,0.0,22500,26,27,0,40,12.932,1,4.6
5300,19,0.0,413,12,0,0,64,0,200.0,20,0,12,0,0.0,17500,1,2,0,40,7.1,1,5.0
5303,55,1.0,1024,18,0,0,47,0,410.0,56,0,12,0,1.0,55000,31,38,0,35,33.68,1,11.71429
5304,26,0.0,400,12,0,0,43,1,46.0,30,0,12,0,0.0,27500,8,12,0,24,25.108,1,1.916667
5305,27,0.0,360,12,0,0,40,0,300.0,25,0,17,0,1.0,37500,9,2,0,45,21.9,1,6.6666669999999995
5308,58,0.0,450,8,0,0,40,0,182.0,54,0,12,0,0.0,55000,44,36,0,32,45.536,1,5.6875
5313,38,0.0,400,12,0,0,50,0,445.0,37,0,17,0,0.0,27500,20,14,1,45,4.36,1,9.888889
5315,40,0.0,300,12,0,0,50,1,150.0,31,0,12,0,0.0,17500,22,13,0,35,9.7,1,4.285714
5317,39,0.0,480,12,0,0,36,1,300.0,37,0,12,0,0.0,37500,21,19,0,40,21.9,1,7.5
5319,29,0.0,350,12,0,0,52,0,274.0,27,0,12,0,0.0,32500,11,9,1,40,18.252,1,6.85
5320,35,1.0,350,12,0,0,40,0,100.0,28,0,11,0,0.0,27500,17,11,1,16,22.3,1,6.25
5321,45,0.0,812,14,0,0,33,1,180.0,43,0,12,0,0.0,55000,25,25,0,30,45.64,1,6.0
5322,31,0.0,593,16,0,0,48,1,278.0,39,0,16,0,0.0,55000,9,17,0,32,40.544000000000004,1,8.6875
5323,26,0.0,379,12,0,0,48,0,379.0,26,0,12,0,0.0,32500,8,8,0,40,12.792,1,9.475
5324,33,1.0,481,12,0,0,40,0,493.0,31,0,12,0,1.0,45000,15,13,1,40,19.364,1,12.325
5325,45,0.0,1000,18,0,0,40,1,230.0,52,0,13,0,0.0,67500,21,33,0,32,55.54,1,7.1875
5326,53,0.0,480,12,0,0,40,0,340.0,41,0,18,0,0.0,32500,35,17,0,40,14.82,1,8.5
5327,39,0.0,700,13,0,0,40,1,570.0,34,0,12,0,0.0,67500,20,16,0,40,37.86,1,14.25
5329,50,0.0,1200,17,0,0,50,1,90.0,45,0,13,0,0.0,55000,27,26,0,12,50.32,1,7.5
5330,60,0.0,270,12,0,0,90,0,149.0,47,0,11,0,0.0,22500,42,30,0,40,14.752,1,3.725
5331,25,0.0,250,16,0,0,55,0,450.0,25,0,16,0,0.0,45000,3,3,0,40,21.6,1,11.25
5335,29,0.0,678,16,0,0,48,0,313.0,33,0,13,0,0.0,45000,7,14,1,32,28.724,1,9.78125
5336,52,0.0,1200,15,0,0,72,0,215.0,43,0,12,0,0.0,3000,31,25,0,40,0.0,1,5.375
5337,50,0.0,680,12,0,0,40,0,420.0,47,0,14,0,0.0,55000,32,27,0,35,33.16,1,12.0
5342,50,0.0,245,12,1,0,46,0,218.0,50,1,12,0,0.0,22500,32,32,0,35,11.164000000000001,1,6.228571
5347,59,0.0,856,12,0,0,40,0,880.0,59,0,12,0,0.0,112500,41,41,0,40,66.74,1,22.0
5348,55,1.0,800,10,0,0,40,0,192.0,52,0,12,0,0.0,45000,39,34,0,28,35.016,1,6.857142999999999
5350,29,0.0,300,12,1,0,24,0,85.0,27,1,11,0,0.0,17500,11,10,1,20,13.08,1,4.25
5351,56,0.0,450,14,0,0,0,0,560.0,49,0,13,0,0.0,55000,36,30,0,40,25.88,1,14.0
5355,31,1.0,462,12,0,0,40,0,261.0,29,0,9,0,0.0,32500,13,14,1,40,18.928,1,6.525
5359,47,0.0,300,10,1,0,40,0,321.0,48,1,12,0,0.0,37500,31,30,0,40,20.808000000000003,1,8.025
5365,26,0.0,275,16,0,0,40,0,300.0,24,0,12,0,0.0,32500,4,6,0,40,16.9,1,7.5
5366,25,1.0,560,12,0,0,40,0,400.0,24,0,12,0,0.0,45000,7,6,0,40,24.2,1,10.0
5371,49,0.0,673,6,0,1,40,1,100.0,42,0,6,1,0.0,0,37,30,0,20,0.0,1,5.0
5374,46,1.0,385,12,0,0,0,0,133.0,45,0,12,0,0.0,17500,28,27,0,30,10.584000000000001,1,4.433333
5376,24,0.0,500,16,0,0,55,0,25.0,24,0,13,0,0.0,13750,2,5,1,5,12.45,1,5.0
5378,24,0.0,450,12,0,0,40,0,300.0,24,0,12,0,0.0,0,6,6,1,40,0.0,1,7.5
5379,51,0.0,290,9,0,0,60,0,150.0,52,0,6,0,0.0,17500,36,40,0,25,9.7,1,6.0
5380,47,0.0,500,12,0,1,40,0,500.0,42,0,13,1,0.0,37500,29,23,1,40,11.5,1,12.5
5387,30,0.0,1000,18,0,0,40,0,800.0,28,0,16,0,0.0,55000,6,6,0,40,13.4,1,20.0
5394,41,0.0,736,16,0,0,40,0,170.0,37,0,16,0,1.0,45000,19,15,1,8,36.16,1,21.25
5395,41,0.0,750,12,0,0,40,0,550.0,28,0,12,0,0.0,67500,23,10,0,40,38.9,1,13.75
5398,39,0.0,800,12,0,0,40,1,625.0,40,0,12,0,0.0,67500,21,22,0,40,35.0,1,15.625
5400,52,0.0,1200,16,0,0,45,0,264.0,50,0,13,0,0.0,67500,30,31,0,24,53.772,1,11.0
5401,58,0.0,200,14,0,0,8,0,138.0,55,0,16,0,0.0,45000,38,33,0,35,37.824,1,3.942857
5402,33,0.0,400,12,0,0,55,0,256.0,29,0,12,0,0.0,37500,15,11,1,40,24.188000000000002,1,6.4
5403,37,0.0,600,12,0,0,40,1,403.0,34,0,12,0,1.0,67500,19,16,0,35,46.544,1,11.514289999999999
5406,32,0.0,352,12,0,0,40,0,300.0,32,0,12,0,0.0,37500,14,14,1,40,21.9,1,7.5
5407,35,0.0,300,12,0,0,24,0,283.0,33,0,12,0,0.0,22500,17,15,0,56,7.784,1,5.053571
5412,51,0.0,1200,16,0,0,45,0,1000.0,50,0,16,0,1.0,67500,29,28,0,35,15.5,1,28.57143
5413,41,1.0,400,17,0,0,50,0,390.0,29,0,17,0,1.0,45000,18,6,1,60,24.72,1,6.5
5417,46,1.0,640,10,0,0,40,0,420.0,44,0,12,0,1.0,67500,30,26,0,40,45.66,1,10.5
5422,39,1.0,437,12,0,0,40,1,584.0,44,0,12,0,1.0,55000,21,26,0,40,24.631999999999998,1,14.6
5423,41,0.0,180,13,0,0,34,1,276.0,38,0,14,0,0.0,22500,22,18,0,40,8.148,1,6.9
5426,37,0.0,200,12,0,0,40,0,80.0,28,0,12,0,0.0,13750,19,10,0,20,9.59,1,4.0
5430,44,1.0,446,12,0,1,40,1,395.0,48,0,14,1,1.0,67500,26,28,0,40,46.96,1,9.875
5435,46,1.0,388,16,0,0,40,1,640.0,47,0,16,0,0.0,37500,24,25,0,40,4.22,1,16.0
5437,28,0.0,800,18,0,0,40,0,144.0,28,0,15,0,0.0,67500,4,7,1,16,60.012,1,9.0
5442,55,1.0,615,16,0,0,40,0,350.0,54,0,16,0,0.0,27500,33,32,0,35,9.3,1,10.0
5444,25,0.0,382,12,0,0,92,0,206.0,27,0,14,0,1.0,32500,7,7,1,24,21.788,1,8.583333
5446,31,0.0,1000,17,0,0,40,0,195.0,59,0,16,0,0.0,67500,8,37,1,30,57.36,1,6.5
5447,58,0.0,600,14,0,0,40,0,1000.0,30,0,18,0,1.0,45000,38,6,0,24,0.0,1,41.66667
5448,31,0.0,320,12,0,0,50,1,255.0,30,0,12,0,0.0,27500,13,12,0,40,14.24,1,6.375
